,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
226,Experiment 4,6 Layers-Batch Size = 30,18,27.0,"[[(0.0, 27.0)], [(24, 3.0)], [(16, 1), (19, 8.0)], [(24, 3.0)], [(0.0, 3.0), (5, 4), (10, 5), (19, 2), (22, 2), (25, 2.0)], [(0.0, 3.0), (4, 2), (8, 1), (11, 2), (14, 1), (16, 1), (18, 1), (20, 7.0)], [(0.0, 2.0), (3, 6), (11, 1), (18, 1), (21, 3), (25, 2.0)], [(0.0, 4.0), (6, 1), (8, 3), (15, 2), (20, 1), (23, 2), (26, 1.0)], [(0.0, 8.0), (9, 1), (11, 1), (13, 2), (17, 2), (22, 5.0)], [(0.0, 5.0), (7, 1), (9, 4), (15, 1), (19, 1), (23, 2), (26, 1.0)], [(0.0, 16.0), (18, 2), (21, 1), (25, 1)], [(0.0, 6.0), (7, 3), (11, 6), (20, 1), (25, 2.0)], [(0.0, 6.0), (7, 1), (9, 2), (12, 1), (15, 1), (23, 2)], [(0.0, 27.0)]]","[[27.0], [3.0], [1, 8.0], [3.0], [3.0, 4, 5, 2, 2, 2.0], [3.0, 2, 1, 2, 1, 1, 1, 7.0], [2.0, 6, 1, 1, 3, 2.0], [4.0, 1, 3, 2, 1, 2, 1.0], [8.0, 1, 1, 2, 2, 5.0], [5.0, 1, 4, 1, 1, 2, 1.0], [16.0, 2, 1, 1], [6.0, 3, 6, 1, 2.0], [6.0, 1, 2, 1, 1, 2], [27.0]]","[(0, 0.0, 0.0), (1, 24, 0.8888888888888888), (2, 18, 0.6666666666666666), (3, 24, 0.8888888888888888), (4, 9, 0.3333333333333333), (5, 9, 0.3333333333333333), (6, 12, 0.4444444444444444), (7, 13, 0.48148148148148145), (8, 8, 0.2962962962962963), (9, 12, 0.4444444444444444), (10, 7, 0.25925925925925924), (11, 9, 0.3333333333333333), (12, 14, 0.5185185185185185), (13, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 18.0, 19.0, 0.9473684210526315, 0, 19), (3, 24.0, 24.0, 1.0, 0, 24), (4, 9.0, 22.0, 0.4090909090909091, 3, 25), (5, 9.0, 17.0, 0.5294117647058824, 3, 20), (6, 12.0, 23.0, 0.5217391304347826, 2, 25), (7, 13.0, 22.0, 0.5909090909090909, 4, 26), (8, 8.0, 14.0, 0.5714285714285714, 8, 22), (9, 12.0, 21.0, 0.5714285714285714, 5, 26), (10, 7.0, 11.0, 0.6363636363636364, 16, 27), (11, 9.0, 19.0, 0.47368421052631576, 6, 25), (12, 14.0, 21.0, 0.6666666666666666, 6, 27)]",159,2,17.442999839782715,0.0
227,Experiment 4,6 Layers-Batch Size = 45,18,43.0,"[[(0.0, 43.0)], [(28, 1), (37, 6.0)], [(24, 1), (26, 3), (30, 13.0)], [(40, 3.0)], [(0.0, 3.0), (6, 3), (10, 2), (13, 3), (19, 1), (21, 2), (27, 3), (31, 3), (35, 1), (37, 2), (40, 3.0)], [(0.0, 1.0), (2, 1), (5, 2), (8, 2), (14, 1), (16, 3), (20, 2), (23, 3), (27, 2), (30, 1), (32, 11.0)], [(0.0, 5.0), (6, 2), (9, 3), (13, 2), (16, 2), (19, 1), (21, 1), (23, 1), (26, 2), (30, 2), (33, 3), (37, 3), (41, 2.0)], [(0.0, 5.0), (7, 3), (16, 1), (18, 3), (23, 4), (31, 2), (38, 1), (42, 1.0)], [(0.0, 4.0), (6, 2), (11, 1), (13, 1), (18, 1), (25, 2), (28, 3), (33, 1), (36, 7.0)], [(0.0, 3.0), (4, 2), (7, 3), (11, 2), (15, 1), (17, 7), (31, 2), (34, 3), (38, 3), (42, 1.0)], [(0.0, 16.0), (17, 4), (25, 4), (31, 2), (39, 2)], [(0.0, 6.0), (8, 1), (10, 3), (15, 1), (18, 1), (20, 8), (30, 1), (32, 1), (34, 3), (38, 5.0)], [(0.0, 7.0), (8, 3), (14, 4), (19, 2), (23, 2), (27, 1), (32, 5), (39, 1), (41, 1)], [(0.0, 43.0)]]","[[43.0], [1, 6.0], [1, 3, 13.0], [3.0], [3.0, 3, 2, 3, 1, 2, 3, 3, 1, 2, 3.0], [1.0, 1, 2, 2, 1, 3, 2, 3, 2, 1, 11.0], [5.0, 2, 3, 2, 2, 1, 1, 1, 2, 2, 3, 3, 2.0], [5.0, 3, 1, 3, 4, 2, 1, 1.0], [4.0, 2, 1, 1, 1, 2, 3, 1, 7.0], [3.0, 2, 3, 2, 1, 7, 2, 3, 3, 1.0], [16.0, 4, 4, 2, 2], [6.0, 1, 3, 1, 1, 8, 1, 1, 3, 5.0], [7.0, 3, 4, 2, 2, 1, 5, 1, 1], [43.0]]","[(0, 0.0, 0.0), (1, 36, 0.8372093023255814), (2, 26, 0.6046511627906976), (3, 40, 0.9302325581395349), (4, 17, 0.3953488372093023), (5, 14, 0.32558139534883723), (6, 14, 0.32558139534883723), (7, 23, 0.5348837209302325), (8, 21, 0.4883720930232558), (9, 16, 0.37209302325581395), (10, 15, 0.3488372093023256), (11, 13, 0.3023255813953488), (12, 17, 0.3953488372093023), (13, 0.0, 0.0)]","[(1, 36.0, 37.0, 0.972972972972973, 0, 37), (2, 26.0, 30.0, 0.8666666666666667, 0, 30), (3, 40.0, 40.0, 1.0, 0, 40), (4, 17.0, 37.0, 0.4594594594594595, 3, 40), (5, 14.0, 31.0, 0.45161290322580644, 1, 32), (6, 14.0, 36.0, 0.3888888888888889, 5, 41), (7, 23.0, 37.0, 0.6216216216216216, 5, 42), (8, 21.0, 32.0, 0.65625, 4, 36), (9, 16.0, 39.0, 0.41025641025641024, 3, 42), (10, 15.0, 27.0, 0.5555555555555556, 16, 43), (11, 13.0, 32.0, 0.40625, 6, 38), (12, 17.0, 36.0, 0.4722222222222222, 7, 43)]",252,2,35.22099995613098,0.0
228,Experiment 4,3 Layers-Batch Size = 15,19,35.0,"[[(0.0, 35.0)], [(0.0, 35.0)], [(0.0, 35.0)], [(26, 1), (34, 1.0)], [(0.0, 35.0)]]","[[35.0], [], [], [1, 1.0], [35.0]]","[(0, 0.0, 0.0), (1, 35, 1.0), (2, 35, 1.0), (3, 33, 0.9428571428571428), (4, 0.0, 0.0)]","[(1, 35.0, 35.0, 1.0, 0, 35), (2, 35.0, 35.0, 1.0, 0, 35), (3, 33.0, 34.0, 0.9705882352941176, 0, 34)]",103,2,4.820000171661377,0.0
229,Experiment 4,3 Layers-Batch Size = 30,19,70.0,"[[(0.0, 70.0)], [(0.0, 70.0)], [(33, 1), (41, 1)], [(68, 2.0)], [(0.0, 70.0)]]","[[70.0], [], [1, 1], [2.0], [70.0]]","[(0, 0.0, 0.0), (1, 70, 1.0), (2, 68, 0.9714285714285714), (3, 68, 0.9714285714285714), (4, 0.0, 0.0)]","[(1, 70.0, 70.0, 1.0, 0, 70), (2, 68.0, 70.0, 0.9714285714285714, 0, 70), (3, 68.0, 68.0, 1.0, 0, 68)]",206,2,29.472000122070312,0.0
230,Experiment 4,3 Layers-Batch Size = 45,19,101.0,"[[(0.0, 101.0)], [(5, 1), (100, 1.0)], [(0.0, 101.0)], [(0.0, 101.0)], [(0.0, 101.0)]]","[[101.0], [1, 1.0], [], [], [101.0]]","[(0, 0.0, 0.0), (1, 99, 0.9801980198019802), (2, 101, 1.0), (3, 101, 1.0), (4, 0.0, 0.0)]","[(1, 99.0, 100.0, 0.99, 0, 100), (2, 101.0, 101.0, 1.0, 0, 101), (3, 101.0, 101.0, 1.0, 0, 101)]",301,9,1800.0709998607635,0.5841584158415841
231,Experiment 4,4 Layers-Batch Size = 15,19,22.0,"[[(0.0, 22.0)], [(4, 1), (12, 1), (16, 6.0)], [(12, 10.0)], [(15, 7.0)], [(0.0, 5.0), (17, 1)], [(0.0, 2.0), (20, 2.0)], [(0.0, 2.0)], [(0.0, 22.0)]]","[[22.0], [1, 1, 6.0], [10.0], [7.0], [5.0, 1], [2.0, 2.0], [2.0], [22.0]]","[(0, 0.0, 0.0), (1, 14, 0.6363636363636364), (2, 12, 0.5454545454545454), (3, 15, 0.6818181818181818), (4, 16, 0.7272727272727273), (5, 18, 0.8181818181818182), (6, 20, 0.9090909090909091), (7, 0.0, 0.0)]","[(1, 14.0, 16.0, 0.875, 0, 16), (2, 12.0, 12.0, 1.0, 0, 12), (3, 15.0, 15.0, 1.0, 0, 15), (4, 16.0, 17.0, 0.9411764705882353, 5, 22), (5, 18.0, 18.0, 1.0, 2, 20), (6, 20.0, 20.0, 1.0, 2, 22)]",95,2,1.815000057220459,0.0
232,Experiment 4,4 Layers-Batch Size = 30,19,43.0,"[[(0.0, 43.0)], [(40, 3.0)], [(36, 7.0)], [(27, 3), (32, 11.0)], [(0.0, 6.0), (9, 3), (31, 1), (41, 2.0)], [(0.0, 5.0), (8, 1), (15, 1), (19, 1), (23, 1), (30, 2), (35, 1), (39, 1)], [(0.0, 2.0), (17, 1), (26, 1), (29, 3), (37, 6.0)], [(0.0, 43.0)]]","[[43.0], [3.0], [7.0], [3, 11.0], [6.0, 3, 1, 2.0], [5.0, 1, 1, 1, 1, 2, 1, 1], [2.0, 1, 1, 3, 6.0], [43.0]]","[(0, 0.0, 0.0), (1, 40, 0.9302325581395349), (2, 36, 0.8372093023255814), (3, 29, 0.6744186046511628), (4, 31, 0.7209302325581395), (5, 30, 0.6976744186046512), (6, 30, 0.6976744186046512), (7, 0.0, 0.0)]","[(1, 40.0, 40.0, 1.0, 0, 40), (2, 36.0, 36.0, 1.0, 0, 36), (3, 29.0, 32.0, 0.90625, 0, 32), (4, 31.0, 35.0, 0.8857142857142857, 6, 41), (5, 30.0, 38.0, 0.7894736842105263, 5, 43), (6, 30.0, 35.0, 0.8571428571428571, 2, 37)]",196,2,11.168999910354614,0.0
233,Experiment 4,4 Layers-Batch Size = 45,19,56.0,"[[(0.0, 56.0)], [(54, 2.0)], [(48, 1), (53, 3.0)], [(52, 4.0)], [(0.0, 4.0), (7, 1), (10, 2)], [(0.0, 4.0), (7, 1), (11, 1), (15, 10), (28, 2), (36, 1), (43, 1)], [(0.0, 4.0), (6, 5), (16, 3), (21, 1), (27, 4), (43, 2), (51, 1)], [(0.0, 56.0)]]","[[56.0], [2.0], [1, 3.0], [4.0], [4.0, 1, 2], [4.0, 1, 1, 10, 2, 1, 1], [4.0, 5, 3, 1, 4, 2, 1], [56.0]]","[(0, 0.0, 0.0), (1, 54, 0.9642857142857143), (2, 52, 0.9285714285714286), (3, 52, 0.9285714285714286), (4, 49, 0.875), (5, 36, 0.6428571428571429), (6, 36, 0.6428571428571429), (7, 0.0, 0.0)]","[(1, 54.0, 54.0, 1.0, 0, 54), (2, 52.0, 53.0, 0.9811320754716981, 0, 53), (3, 52.0, 52.0, 1.0, 0, 52), (4, 49.0, 52.0, 0.9423076923076923, 4, 56), (5, 36.0, 52.0, 0.6923076923076923, 4, 56), (6, 36.0, 52.0, 0.6923076923076923, 4, 56)]",279,2,274.9210000038147,0.0
234,Experiment 4,5 Layers-Batch Size = 15,19,21.0,"[[(0.0, 21.0)], [(19, 2.0)], [(16, 5.0)], [(2, 1), (18, 3.0)], [(0.0, 6.0), (9, 1), (11, 2), (18, 3.0)], [(0.0, 9.0), (15, 1), (20, 1.0)], [(0.0, 7.0), (9, 3), (13, 5), (20, 1.0)], [(0.0, 7.0), (8, 5), (14, 1), (17, 1)], [(0.0, 10.0), (16, 2), (20, 1.0)], [(0.0, 13.0), (14, 6)], [(0.0, 21.0)]]","[[21.0], [2.0], [5.0], [1, 3.0], [6.0, 1, 2, 3.0], [9.0, 1, 1.0], [7.0, 3, 5, 1.0], [7.0, 5, 1, 1], [10.0, 2, 1.0], [13.0, 6], [21.0]]","[(0, 0.0, 0.0), (1, 19, 0.9047619047619048), (2, 16, 0.7619047619047619), (3, 17, 0.8095238095238095), (4, 9, 0.42857142857142855), (5, 10, 0.47619047619047616), (6, 5, 0.23809523809523808), (7, 7, 0.3333333333333333), (8, 8, 0.38095238095238093), (9, 2, 0.09523809523809523), (10, 0.0, 0.0)]","[(1, 19.0, 19.0, 1.0, 0, 19), (2, 16.0, 16.0, 1.0, 0, 16), (3, 17.0, 18.0, 0.9444444444444444, 0, 18), (4, 9.0, 12.0, 0.75, 6, 18), (5, 10.0, 11.0, 0.9090909090909091, 9, 20), (6, 5.0, 13.0, 0.38461538461538464, 7, 20), (7, 7.0, 14.0, 0.5, 7, 21), (8, 8.0, 10.0, 0.8, 10, 20), (9, 2.0, 8.0, 0.25, 13, 21)]",93,2,3.3539998531341553,0.0
235,Experiment 4,5 Layers-Batch Size = 30,19,29.0,"[[(0.0, 29.0)], [(27, 2.0)], [(26, 3.0)], [(27, 2.0)], [(0.0, 13.0), (15, 3), (20, 1), (28, 1.0)], [(0.0, 2.0), (4, 1), (9, 1), (18, 2), (24, 2), (28, 1.0)], [(0.0, 2.0), (4, 1), (10, 1), (20, 3), (25, 2), (28, 1.0)], [(0.0, 13.0), (14, 3), (20, 1)], [(0.0, 4.0)], [(0.0, 4.0), (7, 2)], [(0.0, 29.0)]]","[[29.0], [2.0], [3.0], [2.0], [13.0, 3, 1, 1.0], [2.0, 1, 1, 2, 2, 1.0], [2.0, 1, 1, 3, 2, 1.0], [13.0, 3, 1], [4.0], [4.0, 2], [29.0]]","[(0, 0.0, 0.0), (1, 27, 0.9310344827586207), (2, 26, 0.896551724137931), (3, 27, 0.9310344827586207), (4, 11, 0.3793103448275862), (5, 20, 0.6896551724137931), (6, 19, 0.6551724137931034), (7, 12, 0.41379310344827586), (8, 25, 0.8620689655172413), (9, 23, 0.7931034482758621), (10, 0.0, 0.0)]","[(1, 27.0, 27.0, 1.0, 0, 27), (2, 26.0, 26.0, 1.0, 0, 26), (3, 27.0, 27.0, 1.0, 0, 27), (4, 11.0, 15.0, 0.7333333333333333, 13, 28), (5, 20.0, 26.0, 0.7692307692307693, 2, 28), (6, 19.0, 26.0, 0.7307692307692307, 2, 28), (7, 12.0, 16.0, 0.75, 13, 29), (8, 25.0, 25.0, 1.0, 4, 29), (9, 23.0, 25.0, 0.92, 4, 29)]",190,2,62.69799995422363,0.0
236,Experiment 4,5 Layers-Batch Size = 45,19,55.0,"[[(0.0, 55.0)], [(16, 1), (32, 2), (38, 17.0)], [(12, 1), (15, 1), (34, 2), (40, 3), (47, 8.0)], [(30, 1), (37, 2), (41, 14.0)], [(0.0, 17.0), (21, 1), (24, 1), (29, 1), (32, 1), (37, 4), (43, 5), (50, 5.0)], [(0.0, 2.0), (10, 1), (13, 1), (24, 1), (31, 2), (43, 12.0)], [(0.0, 2.0), (4, 1), (7, 1), (14, 3), (19, 1), (22, 2), (31, 1), (36, 1), (39, 2), (43, 1), (48, 7.0)], [(0.0, 20.0), (21, 4), (26, 1), (28, 2), (31, 1), (34, 2), (38, 3), (42, 1), (44, 5), (50, 1), (52, 3.0)], [(0.0, 4.0)], [(0.0, 4.0), (52, 3.0)], [(0.0, 55.0)]]","[[55.0], [1, 2, 17.0], [1, 1, 2, 3, 8.0], [1, 2, 14.0], [17.0, 1, 1, 1, 1, 4, 5, 5.0], [2.0, 1, 1, 1, 2, 12.0], [2.0, 1, 1, 3, 1, 2, 1, 1, 2, 1, 7.0], [20.0, 4, 1, 2, 1, 2, 3, 1, 5, 1, 3.0], [4.0], [4.0, 3.0], [55.0]]","[(0, 0.0, 0.0), (1, 35, 0.6363636363636364), (2, 40, 0.7272727272727273), (3, 38, 0.6909090909090909), (4, 20, 0.36363636363636365), (5, 36, 0.6545454545454545), (6, 33, 0.6), (7, 12, 0.21818181818181817), (8, 51, 0.9272727272727272), (9, 48, 0.8727272727272727), (10, 0.0, 0.0)]","[(1, 35.0, 38.0, 0.9210526315789473, 0, 38), (2, 40.0, 47.0, 0.851063829787234, 0, 47), (3, 38.0, 41.0, 0.926829268292683, 0, 41), (4, 20.0, 33.0, 0.6060606060606061, 17, 50), (5, 36.0, 41.0, 0.8780487804878049, 2, 43), (6, 33.0, 46.0, 0.717391304347826, 2, 48), (7, 12.0, 32.0, 0.375, 20, 52), (8, 51.0, 51.0, 1.0, 4, 55), (9, 48.0, 48.0, 1.0, 4, 52)]",313,2,102.75600004196167,0.0
237,Experiment 4,6 Layers-Batch Size = 15,19,16.0,"[[(0.0, 16.0)], [(12, 4.0)], [(4, 1), (11, 5.0)], [(11, 5.0)], [(0.0, 9.0), (10, 1), (13, 3.0)], [(0.0, 2.0), (5, 2), (8, 2), (11, 5.0)], [(0.0, 1.0), (2, 1), (5, 2), (10, 1), (12, 4.0)], [(0.0, 4.0), (6, 2), (15, 1.0)], [(0.0, 3.0), (7, 1), (14, 2.0)], [(0.0, 2.0), (4, 1), (7, 1), (10, 2), (13, 3.0)], [(0.0, 6.0), (7, 4), (15, 1.0)], [(0.0, 4.0), (11, 1)], [(0.0, 7.0), (11, 2)], [(0.0, 16.0)]]","[[16.0], [4.0], [1, 5.0], [5.0], [9.0, 1, 3.0], [2.0, 2, 2, 5.0], [1.0, 1, 2, 1, 4.0], [4.0, 2, 1.0], [3.0, 1, 2.0], [2.0, 1, 1, 2, 3.0], [6.0, 4, 1.0], [4.0, 1], [7.0, 2], [16.0]]","[(0, 0.0, 0.0), (1, 12, 0.75), (2, 10, 0.625), (3, 11, 0.6875), (4, 3, 0.1875), (5, 5, 0.3125), (6, 7, 0.4375), (7, 9, 0.5625), (8, 10, 0.625), (9, 7, 0.4375), (10, 5, 0.3125), (11, 11, 0.6875), (12, 7, 0.4375), (13, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 10.0, 11.0, 0.9090909090909091, 0, 11), (3, 11.0, 11.0, 1.0, 0, 11), (4, 3.0, 4.0, 0.75, 9, 13), (5, 5.0, 9.0, 0.5555555555555556, 2, 11), (6, 7.0, 11.0, 0.6363636363636364, 1, 12), (7, 9.0, 11.0, 0.8181818181818182, 4, 15), (8, 10.0, 11.0, 0.9090909090909091, 3, 14), (9, 7.0, 11.0, 0.6363636363636364, 2, 13), (10, 5.0, 9.0, 0.5555555555555556, 6, 15), (11, 11.0, 12.0, 0.9166666666666666, 4, 16), (12, 7.0, 9.0, 0.7777777777777778, 7, 16)]",97,2,5.003999948501587,0.0
238,Experiment 4,6 Layers-Batch Size = 30,19,23.0,"[[(0.0, 23.0)], [(20, 3.0)], [(16, 7.0)], [(20, 3.0)], [(0.0, 2.0), (3, 3), (7, 1), (11, 1), (18, 1), (21, 2.0)], [(0.0, 1.0), (3, 2), (6, 3), (10, 6), (17, 6.0)], [(0.0, 3.0), (5, 1), (10, 1), (13, 1), (15, 2), (19, 1), (21, 2.0)], [(0.0, 4.0), (5, 2), (8, 3), (15, 1), (22, 1.0)], [(0.0, 3.0), (13, 2), (19, 4.0)], [(0.0, 5.0), (13, 1), (15, 1), (20, 1), (22, 1.0)], [(0.0, 6.0), (7, 2), (10, 1)], [(0.0, 7.0), (13, 1), (17, 1), (21, 2.0)], [(0.0, 5.0)], [(0.0, 23.0)]]","[[23.0], [3.0], [7.0], [3.0], [2.0, 3, 1, 1, 1, 2.0], [1.0, 2, 3, 6, 6.0], [3.0, 1, 1, 1, 2, 1, 2.0], [4.0, 2, 3, 1, 1.0], [3.0, 2, 4.0], [5.0, 1, 1, 1, 1.0], [6.0, 2, 1], [7.0, 1, 1, 2.0], [5.0], [23.0]]","[(0, 0.0, 0.0), (1, 20, 0.8695652173913043), (2, 16, 0.6956521739130435), (3, 20, 0.8695652173913043), (4, 13, 0.5652173913043478), (5, 5, 0.21739130434782608), (6, 12, 0.5217391304347826), (7, 12, 0.5217391304347826), (8, 14, 0.6086956521739131), (9, 14, 0.6086956521739131), (10, 14, 0.6086956521739131), (11, 12, 0.5217391304347826), (12, 18, 0.782608695652174), (13, 0.0, 0.0)]","[(1, 20.0, 20.0, 1.0, 0, 20), (2, 16.0, 16.0, 1.0, 0, 16), (3, 20.0, 20.0, 1.0, 0, 20), (4, 13.0, 19.0, 0.6842105263157895, 2, 21), (5, 5.0, 16.0, 0.3125, 1, 17), (6, 12.0, 18.0, 0.6666666666666666, 3, 21), (7, 12.0, 18.0, 0.6666666666666666, 4, 22), (8, 14.0, 16.0, 0.875, 3, 19), (9, 14.0, 17.0, 0.8235294117647058, 5, 22), (10, 14.0, 17.0, 0.8235294117647058, 6, 23), (11, 12.0, 14.0, 0.8571428571428571, 7, 21), (12, 18.0, 18.0, 1.0, 5, 23)]",170,2,36.18499994277954,0.0
239,Experiment 4,6 Layers-Batch Size = 45,19,55.0,"[[(0.0, 55.0)], [(9, 1), (15, 3), (22, 33.0)], [(12, 1), (14, 2), (24, 31.0)], [(16, 1), (20, 4), (26, 29.0)], [(0.0, 2.0), (3, 7), (11, 1), (14, 2), (17, 3), (21, 1), (23, 3), (27, 28.0)], [(0.0, 1.0), (9, 1), (17, 1), (19, 1), (21, 1), (23, 1), (25, 30.0)], [(0.0, 1.0), (2, 1), (4, 2), (7, 2), (22, 13), (37, 18.0)], [(0.0, 12.0), (15, 2), (21, 2), (24, 1), (26, 6), (34, 21.0)], [(0.0, 2.0), (26, 1), (31, 1), (34, 2), (42, 5), (49, 6.0)], [(0.0, 2.0), (10, 1), (22, 2), (30, 5), (37, 1), (43, 3), (48, 7.0)], [(0.0, 15.0), (16, 3), (20, 4), (25, 4), (31, 1), (34, 2), (39, 4), (44, 11.0)], [(0.0, 4.0)], [(0.0, 4.0)], [(0.0, 55.0)]]","[[55.0], [1, 3, 33.0], [1, 2, 31.0], [1, 4, 29.0], [2.0, 7, 1, 2, 3, 1, 3, 28.0], [1.0, 1, 1, 1, 1, 1, 30.0], [1.0, 1, 2, 2, 13, 18.0], [12.0, 2, 2, 1, 6, 21.0], [2.0, 1, 1, 2, 5, 6.0], [2.0, 1, 2, 5, 1, 3, 7.0], [15.0, 3, 4, 4, 1, 2, 4, 11.0], [4.0], [4.0], [55.0]]","[(0, 0.0, 0.0), (1, 18, 0.32727272727272727), (2, 21, 0.38181818181818183), (3, 21, 0.38181818181818183), (4, 8, 0.14545454545454545), (5, 19, 0.34545454545454546), (6, 18, 0.32727272727272727), (7, 11, 0.2), (8, 38, 0.6909090909090909), (9, 34, 0.6181818181818182), (10, 11, 0.2), (11, 51, 0.9272727272727272), (12, 51, 0.9272727272727272), (13, 0.0, 0.0)]","[(1, 18.0, 22.0, 0.8181818181818182, 0, 22), (2, 21.0, 24.0, 0.875, 0, 24), (3, 21.0, 26.0, 0.8076923076923077, 0, 26), (4, 8.0, 25.0, 0.32, 2, 27), (5, 19.0, 24.0, 0.7916666666666666, 1, 25), (6, 18.0, 36.0, 0.5, 1, 37), (7, 11.0, 22.0, 0.5, 12, 34), (8, 38.0, 47.0, 0.8085106382978723, 2, 49), (9, 34.0, 46.0, 0.7391304347826086, 2, 48), (10, 11.0, 29.0, 0.3793103448275862, 15, 44), (11, 51.0, 51.0, 1.0, 4, 55), (12, 51.0, 51.0, 1.0, 4, 55)]",301,2,50.15700006484985,0.0
240,Experiment 4,3 Layers-Batch Size = 15,20,33.0,"[[(0.0, 33.0)], [(32, 1.0)], [(0.0, 1.0)], [(0.0, 33.0)], [(0.0, 33.0)]]","[[33.0], [1.0], [1.0], [], [33.0]]","[(0, 0.0, 0.0), (1, 32, 0.9696969696969697), (2, 32, 0.9696969696969697), (3, 33, 1.0), (4, 0.0, 0.0)]","[(1, 32.0, 32.0, 1.0, 0, 32), (2, 32.0, 32.0, 1.0, 1, 33), (3, 33.0, 33.0, 1.0, 0, 33)]",97,2,2.9839999675750732,0.0
241,Experiment 4,3 Layers-Batch Size = 30,20,61.0,"[[(0.0, 61.0)], [(0.0, 61.0)], [(0.0, 61.0)], [(0.0, 61.0)], [(0.0, 61.0)]]","[[61.0], [], [], [], [61.0]]","[(0, 0.0, 0.0), (1, 61, 1.0), (2, 61, 1.0), (3, 61, 1.0), (4, 0.0, 0.0)]","[(1, 61.0, 61.0, 1.0, 0, 61), (2, 61.0, 61.0, 1.0, 0, 61), (3, 61.0, 61.0, 1.0, 0, 61)]",183,2,217.87600016593933,0.0
242,Experiment 4,3 Layers-Batch Size = 45,20,93.0,"[[(0.0, 93.0)], [(0.0, 93.0)], [(0.0, 93.0)], [(6, 1)], [(0.0, 93.0)]]","[[93.0], [], [], [1], [93.0]]","[(0, 0.0, 0.0), (1, 93, 1.0), (2, 93, 1.0), (3, 92, 0.989247311827957), (4, 0.0, 0.0)]","[(1, 93.0, 93.0, 1.0, 0, 93), (2, 93.0, 93.0, 1.0, 0, 93), (3, 92.0, 93.0, 0.989247311827957, 0, 93)]",278,9,1800.079999923706,0.4731182795698924
243,Experiment 4,4 Layers-Batch Size = 15,20,21.0,"[[(0.0, 21.0)], [(16, 5.0)], [(14, 1), (19, 2.0)], [(18, 3.0)], [(0.0, 11.0), (13, 2)], [(0.0, 2.0), (6, 1)], [(0.0, 2.0)], [(0.0, 21.0)]]","[[21.0], [5.0], [1, 2.0], [3.0], [11.0, 2], [2.0, 1], [2.0], [21.0]]","[(0, 0.0, 0.0), (1, 16, 0.7619047619047619), (2, 18, 0.8571428571428571), (3, 18, 0.8571428571428571), (4, 8, 0.38095238095238093), (5, 18, 0.8571428571428571), (6, 19, 0.9047619047619048), (7, 0.0, 0.0)]","[(1, 16.0, 16.0, 1.0, 0, 16), (2, 18.0, 19.0, 0.9473684210526315, 0, 19), (3, 18.0, 18.0, 1.0, 0, 18), (4, 8.0, 10.0, 0.8, 11, 21), (5, 18.0, 19.0, 0.9473684210526315, 2, 21), (6, 19.0, 19.0, 1.0, 2, 21)]",97,2,2.617000102996826,0.0
244,Experiment 4,4 Layers-Batch Size = 30,20,38.0,"[[(0.0, 38.0)], [(20, 1), (25, 3), (32, 6.0)], [(14, 1), (27, 2), (31, 7.0)], [(22, 1), (29, 3), (34, 4.0)], [(0.0, 4.0), (7, 2), (15, 1), (22, 1), (34, 2)], [(0.0, 2.0)], [(0.0, 2.0), (30, 1)], [(0.0, 38.0)]]","[[38.0], [1, 3, 6.0], [1, 2, 7.0], [1, 3, 4.0], [4.0, 2, 1, 1, 2], [2.0], [2.0, 1], [38.0]]","[(0, 0.0, 0.0), (1, 28, 0.7368421052631579), (2, 28, 0.7368421052631579), (3, 30, 0.7894736842105263), (4, 28, 0.7368421052631579), (5, 36, 0.9473684210526315), (6, 35, 0.9210526315789473), (7, 0.0, 0.0)]","[(1, 28.0, 32.0, 0.875, 0, 32), (2, 28.0, 31.0, 0.9032258064516129, 0, 31), (3, 30.0, 34.0, 0.8823529411764706, 0, 34), (4, 28.0, 34.0, 0.8235294117647058, 4, 38), (5, 36.0, 36.0, 1.0, 2, 38), (6, 35.0, 36.0, 0.9722222222222222, 2, 38)]",185,2,11.974999904632568,0.0
245,Experiment 4,4 Layers-Batch Size = 45,20,56.0,"[[(0.0, 56.0)], [(40, 2), (50, 6.0)], [(32, 1), (35, 1), (42, 7), (51, 5.0)], [(40, 3), (47, 9.0)], [(0.0, 4.0), (55, 1.0)], [(0.0, 2.0)], [(0.0, 2.0), (37, 1), (48, 1)], [(0.0, 56.0)]]","[[56.0], [2, 6.0], [1, 1, 7, 5.0], [3, 9.0], [4.0, 1.0], [2.0], [2.0, 1, 1], [56.0]]","[(0, 0.0, 0.0), (1, 48, 0.8571428571428571), (2, 42, 0.75), (3, 44, 0.7857142857142857), (4, 51, 0.9107142857142857), (5, 54, 0.9642857142857143), (6, 52, 0.9285714285714286), (7, 0.0, 0.0)]","[(1, 48.0, 50.0, 0.96, 0, 50), (2, 42.0, 51.0, 0.8235294117647058, 0, 51), (3, 44.0, 47.0, 0.9361702127659575, 0, 47), (4, 51.0, 51.0, 1.0, 4, 55), (5, 54.0, 54.0, 1.0, 2, 56), (6, 52.0, 54.0, 0.9629629629629629, 2, 56)]",291,2,119.45900011062622,0.0
